"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12","RT @BitraceToken: BITRACE published the smart contract on Github.
BITRACE in Github : https://t.co/iAYK4xrsFv

#bitrace #bitcoin #cryptocur…",FALSE,0,NA,2018-03-04 23:59:35,FALSE,NA,"970448701087977472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whippeddesire",465,TRUE,FALSE,NA,NA
"13","RT @AndrewFarrand: #bitcoin #electricity #energy #cryptocurrency #blockchain ""Is Bitcoin a Waste of Electricity, or Something Worse?"" https…",FALSE,0,NA,2018-03-04 23:59:34,FALSE,NA,"970448697162129408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RedaBendisari",1,TRUE,FALSE,NA,NA
"14","RT @PeerMountain: Watch and learn how Peer Mountain’s circular economy of trust enables businesses and individuals to earn revenue for ID v…",FALSE,0,NA,2018-03-04 23:59:32,FALSE,NA,"970448690606256128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keymiaow",1455,TRUE,FALSE,NA,NA
"15","RT @SarahJamieLewis: The idea that cryptocurrencies should be somehow immune from public security research because people who bet absurd am…",FALSE,0,NA,2018-03-04 23:59:29,FALSE,NA,"970448677998354433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeUchill",148,TRUE,FALSE,NA,NA
"16","RT @BIGMONEYMIKE6: HEHEHEHE THIS IS FUN ( CHILDS PLAY )

IM #BMM THE KING OF #PENNYSTOCKS AND NOW IM TAKING OVER THE #CRYPTOCURRENCY WORLD…",FALSE,0,NA,2018-03-04 23:59:29,FALSE,NA,"970448677427929088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dedramoynihan3",1220,TRUE,FALSE,NA,NA
"17","RT @BitraceToken: BITRACE published the smart contract on Github.
BITRACE in Github : https://t.co/iAYK4xrsFv

#bitrace #bitcoin #cryptocur…",FALSE,0,NA,2018-03-04 23:59:25,FALSE,NA,"970448659874828290",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spheroidkentled",465,TRUE,FALSE,NA,NA
"18","RT @aelfblockchain: Our COO @czhuling made a speech on “Blockchain and Globalization” at CPC Cryptocurrency and Exchange Conference in Stan…",FALSE,0,NA,2018-03-04 23:59:22,FALSE,NA,"970448647098953728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dexeway",4135,TRUE,FALSE,NA,NA
"19","Swedish-Born Theodor Forselius Hopes To Replace Wikipedia With Crypto Alternative https://t.co/l84TMbl8e9… https://t.co/3JUj6eR97Z",FALSE,0,NA,2018-03-04 23:59:21,TRUE,NA,"970448643235942400",NA,"<a href=""http://spread.us/settings/thednetworks"" rel=""nofollow"">Remi's Spread.us - The DNetWorks</a>","Remi_Vladuceanu",0,FALSE,FALSE,NA,NA
"20","Live Now! The Crypto Challenge - Day 32 - We're Back - Let's flip something! https://t.co/IYtjfiKxr4 We are trainin… https://t.co/Fur8QtRDQY",FALSE,3,NA,2018-03-04 23:59:20,TRUE,NA,"970448639536648192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheCryptoChall",1,FALSE,FALSE,NA,NA
"21","RT @FluzFluzGlobal: Great news, especially to all of you who are always on the run and like to have all the necessary info on your smartpho…",FALSE,0,NA,2018-03-04 23:59:20,FALSE,NA,"970448638261583873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vozuloz",794,TRUE,FALSE,NA,NA
"22","RT @orbis_web: The Official Orbis Airdrop Announcement

https://t.co/bN2XZOrzcV

#NEO #blockchain #ICO #TokenSale #cryptocurrency https://t…",FALSE,0,NA,2018-03-04 23:59:19,FALSE,NA,"970448637464535040",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","david_fiasco",1625,TRUE,FALSE,NA,NA
"23","RT @_R_Block: Evolutionary dynamics of the cryptocurrency market: 
https://t.co/iba8JFHbnA",FALSE,0,NA,2018-03-04 23:59:18,FALSE,NA,"970448631940767745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bonerushiiko",1124,TRUE,FALSE,NA,NA
"24","RT @IgniteRatings: LAST HOUR OF THE IGNITE CROWDSALE!!! It's been emotional, thanks to all our contributors. :)

#IGNITE #ICO #cryptocurren…",FALSE,0,NA,2018-03-04 23:59:11,FALSE,NA,"970448603113287682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","underio",1548,TRUE,FALSE,NA,NA
"25","RT @ViceToken: Yes - really! You will soon be able to Get Paid to Watch Porn®
Head on over to our website to get your hands on some tokens…",FALSE,0,NA,2018-03-04 23:59:11,FALSE,NA,"970448602819694592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","preparationfram",759,TRUE,FALSE,NA,NA
"26","Yachting industry definitely needs a BoatPilot  @boatpilot_io, a new marine navigator, which has continuous innovat… https://t.co/hD2p9bVLns",FALSE,0,NA,2018-03-04 23:59:09,TRUE,NA,"970448595802640384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dubon_cubanito",0,FALSE,FALSE,NA,NA
"27","RT @scottsantens: You know you're blinded by ideology when even an airdopped cryptocurrency is considered theft and the road to bread being…",FALSE,0,NA,2018-03-04 23:59:09,FALSE,NA,"970448594107973632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kelownascott",22,TRUE,FALSE,NA,NA
"28","RT @EuropeanCryptoB: Support our rapidly growing community and be a part of #financialrevolution. Download the wallpaper and be a part of u…",FALSE,0,NA,2018-03-04 23:59:08,FALSE,NA,"970448588789731328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indolentunfit",2962,TRUE,FALSE,NA,NA
"29","RT @LunesPlatform: Learn more about the project and buy your tokens.
Go to: https://t.co/QkWoxDRV8x

#lunes #ico #preico #cryptocurrency #c…",FALSE,0,NA,2018-03-04 23:59:08,FALSE,NA,"970448587833229312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flutherintrigue",1517,TRUE,FALSE,NA,NA
"30","Cryptocurrencies May Change How We Work https://t.co/aNvz92bAw9 
#newsoftheweek #Bitcoin #blockchain #crypto… https://t.co/Dzqw770Qlo",FALSE,0,NA,2018-03-04 23:59:06,TRUE,NA,"970448580883419136",NA,"<a href=""http://spread.us/settings/thednetworks"" rel=""nofollow"">Remi's Spread.us - The DNetWorks</a>","Remi_Vladuceanu",0,FALSE,FALSE,NA,NA
"31","RT @PundiXLabs: Soon you can do transaction in $BTC, $ETH, $LTC, $XEM, $XLM, $QTUM, $ACT, $DGD, $PXS and other cryptocurrencies via 4,000 P…",FALSE,0,NA,2018-03-04 23:59:02,FALSE,NA,"970448563942625283",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h_will_OFFICIAL",1580,TRUE,FALSE,NA,NA
"32","RT @OpenPlatformICO: Marshall Islands Preparing a Cryptocurrency, Two Officials Say https://t.co/HEfnRw3wrG #allaboutbitcoin #cryptonews",FALSE,0,NA,2018-03-04 23:59:02,FALSE,NA,"970448563116310528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anemiamoons",305,TRUE,FALSE,NA,NA
"33","RT @izx_io: We are in Seoul with our Asian market advisor Abas Jalil. IZETEX is taking part in #d10e international Blockchain conference

#…",FALSE,0,NA,2018-03-04 23:59:01,FALSE,NA,"970448560717262849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crustyverb",421,TRUE,FALSE,NA,NA
"34","RT @GronDigital: Gron Digital news and updates on our website #cryptocurrency #ico #Crowdsale #Tokensale #preorder #GRO <ed><U+00A0><U+00BD><ed><U+00B3><U+008C> Have you heard th…",FALSE,0,NA,2018-03-04 23:59:01,FALSE,NA,"970448559370854400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vadimcrypto",420,TRUE,FALSE,NA,NA
"35","RT @Crypto_goat_: #Ripple CEO Brad Garlinghouse &amp; #Coinbase President Asiff Hirji will be appearing on CNBC’s ‘Fast Money’ on Tuesday, Marc…",FALSE,0,NA,2018-03-04 23:58:58,FALSE,NA,"970448548067233792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wall_Streets",335,TRUE,FALSE,NA,NA
"36","RT @vestarin: Our application is equipped with announcement compendium and special chats, to help you find the blockchain experts  and also…",FALSE,0,NA,2018-03-04 23:58:56,FALSE,NA,"970448540400054274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F_Benigno",1564,TRUE,FALSE,NA,NA
"37","EduCoin | Decentralized education economy
Decentralization of global education will starting right now <ed><U+00A0><U+00BD><ed><U+00BA><U+0080>

Use my re… https://t.co/IHShLH83fQ",FALSE,0,NA,2018-03-04 23:58:51,TRUE,NA,"970448518564532225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mdnght11",0,FALSE,FALSE,NA,NA
"38","RT @ViceToken: Yes - really! You will soon be able to Get Paid to Watch Porn®
Head on over to our website to get your hands on some tokens…",FALSE,0,NA,2018-03-04 23:58:50,FALSE,NA,"970448513552265216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rhetoricalposit",759,TRUE,FALSE,NA,NA
"39","Just saw Tai Lopez's face involved with Polymath. Stay far away. #cryptocurrency",FALSE,0,NA,2018-03-04 23:58:48,FALSE,NA,"970448507382521856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greywolfcrypto",0,FALSE,FALSE,NA,NA
"40","RT @FluzFluzGlobal: Fluz Fluz launch in the USA is not far, so follow our USA Community Twitter page - https://t.co/ALY8CDb1SO. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
 <U+2728>
#Fluz…",FALSE,0,NA,2018-03-04 23:58:48,FALSE,NA,"970448506254225408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minstrelcloudy",565,TRUE,FALSE,NA,NA
"41","RT @CPtweetOROUNDO: We are honoured to be featured in one of the leading tech platforms on the world.

Read the article about Cultural Plac…",FALSE,0,NA,2018-03-04 23:58:45,FALSE,NA,"970448491276271616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dykelower",1099,TRUE,FALSE,NA,NA
"42","#blockchain and #cryptocurrency - why they matter https://t.co/ofMP4jUmkS",FALSE,0,NA,2018-03-04 23:58:43,FALSE,NA,"970448485869699072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AeRO_eResearch",0,FALSE,FALSE,NA,NA
"43","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/vfdoyXSNia

- Visit Us:… https://t.co/EqTHc5wnkr",FALSE,0,NA,2018-03-04 23:58:43,TRUE,NA,"970448484976480257",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","MariaSucknes",0,FALSE,FALSE,NA,NA
"44","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/E7Hj12NYRG

- Visit Us:… https://t.co/N8fj92P9II",FALSE,0,NA,2018-03-04 23:58:43,TRUE,NA,"970448484951314435",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","MikelAsder",0,FALSE,FALSE,NA,NA
"45","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/2Cc0xO85QM

- Visit Us:… https://t.co/5RZZ6rlNMx",FALSE,0,NA,2018-03-04 23:58:43,TRUE,NA,"970448484938780672",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","TytnSinForex",0,FALSE,FALSE,NA,NA
"46","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/x36WObYXrk

- Visit Us:… https://t.co/k11R5TKkej",FALSE,0,NA,2018-03-04 23:58:43,TRUE,NA,"970448484901023746",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","StephWrightFX",0,FALSE,FALSE,NA,NA
"47","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/ReDwqUuVSA

- Visit Us:… https://t.co/9c5PcIuDZC",FALSE,0,NA,2018-03-04 23:58:43,TRUE,NA,"970448484896792576",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","RoyMcBruckesFX",0,FALSE,FALSE,NA,NA
"48","Facts And Myths Surrounding Crypto In South Korea: Death, Taxes And Bans
https://t.co/mE10WgxO0h

- Visit Us:… https://t.co/istK9ckvzh",FALSE,1,NA,2018-03-04 23:58:43,TRUE,NA,"970448484888403973",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","PetraForex",0,FALSE,FALSE,NA,NA
"49","RT @izx_io: We are in Seoul with our Asian market advisor Abas Jalil. IZETEX is taking part in #d10e international Blockchain conference

#…",FALSE,0,NA,2018-03-04 23:58:41,FALSE,NA,"970448477800058880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lungironic",421,TRUE,FALSE,NA,NA
"50","Come to join a good project
Pumpkin Pay —is now giving free airdrop!!
Follow @PumpkinPayTeam  get 100 PPKC first an… https://t.co/j5SuOOEztW",FALSE,0,NA,2018-03-04 23:58:41,TRUE,NA,"970448474855501825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amireaultc",0,FALSE,FALSE,NA,NA
"51","RT @bethereumteam: We have just hit 10K within 48 hours! Welcome all, lets build the best community on the market! #bethereum #bountycampai…",FALSE,0,NA,2018-03-04 23:58:40,FALSE,NA,"970448471688908800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Criptocoli",2999,TRUE,FALSE,NA,NA
"52","For innovative project as Akaiito, which is solving existing problem of relatively new industry lack of usage for c… https://t.co/X2xBXbPAlK",FALSE,2,NA,2018-03-04 23:58:38,TRUE,NA,"970448463992315905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamsEmily01",0,FALSE,FALSE,NA,NA
"53","RT @DrewsTickets: Now accepting cryptocurrency for payment. If you can't afford that Lambo yet, buy some concert, sports or theatre tickets…",FALSE,0,NA,2018-03-04 23:58:37,FALSE,NA,"970448457604456448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guydbennett",15,TRUE,FALSE,NA,NA
"54","RT @eCoinomicnet: The Republic of the Marshall Islands plans to launch official #cryptocurrency the Sovereign, or SOV, to make up the U.S.…",FALSE,0,NA,2018-03-04 23:58:36,FALSE,NA,"970448454718812161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mukinseijika",485,TRUE,FALSE,NA,NA
"55","RT @ViceToken: Yes - really! You will soon be able to Get Paid to Watch Porn®
Head on over to our website to get your hands on some tokens…",FALSE,0,NA,2018-03-04 23:58:34,FALSE,NA,"970448448418873344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lanastycas1974",759,TRUE,FALSE,NA,NA
"56","Free ETHEREUM Giveaway from Vitalik Buterin, wow!! Already got 15 :D https://t.co/hPga3ObZPP

$eth $btc $xrp $ltc… https://t.co/SliPMtTP4p",FALSE,0,NA,2018-03-04 23:58:27,TRUE,NA,"970448415728418816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dimadfsdf",0,FALSE,FALSE,NA,NA
"57","RT @Bazista_io: #Bazista announces strategic partnership with @dafzo_io. The company will help us implement HQ #logistics services in the A…",FALSE,0,NA,2018-03-04 23:58:24,FALSE,NA,"970448404638785538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","procseganser197",1653,TRUE,FALSE,NA,NA
"58","Markets Update: Bears Claw Cryptocurrency Prices Down to New Lows- Prosyscom https://t.co/lCnfdB46Nt",FALSE,0,NA,2018-03-04 23:58:23,FALSE,NA,"970448400238833667",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","prosyscom_it",0,FALSE,FALSE,NA,NA
"59","RT @BIGMONEYMIKE6: HEHEHEHE THIS IS FUN ( CHILDS PLAY )

IM #BMM THE KING OF #PENNYSTOCKS AND NOW IM TAKING OVER THE #CRYPTOCURRENCY WORLD…",FALSE,0,NA,2018-03-04 23:58:20,FALSE,NA,"970448389094756352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mee2606",1220,TRUE,FALSE,NA,NA
"60","RT @bethereumteam: What do you value most about Bethereum?
#crypto #bitcoin #ethereum #BTC #betting #Blockchain #Bethereum #cryptocurrency",FALSE,0,NA,2018-03-04 23:58:20,FALSE,NA,"970448388775755776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkDil34518374",2538,TRUE,FALSE,NA,NA
"61","Dogecoin: DOGECOIN Update CryptoCurrency Technical Analysis Chart 3-4 - https://t.co/L0b4BIPmNp",FALSE,0,NA,2018-03-04 23:58:20,FALSE,NA,"970448388331368448",NA,"<a href=""http://cryptogeeks.com"" rel=""nofollow"">CryptoGeeks Auto Post</a>","Cryptogeeks",0,FALSE,FALSE,NA,NA
"62","RT @Tonny3: Want some Free Cryptocurrency  https://t.co/igeMcH0EA8",FALSE,0,NA,2018-03-04 23:58:19,FALSE,NA,"970448383667130368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AgusSup39011241",3,TRUE,FALSE,NA,NA
"63","RT @Seigi44: I'll be giving away 1000 $NANO $XRB in 9 days!

1. RETWEET AND LIKE THIS 
2. FOLLOW ME
3. COMMENT YOUR ADDRESS

Register to Bi…",FALSE,0,NA,2018-03-04 23:58:16,FALSE,NA,"970448371474251776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noor_saputro",124,TRUE,FALSE,NA,NA
"64","RT @bitcoinus_io: 5.7 trillion investment company BlackRock acknowledged that cryptocurrency will be widely used in the near future.

Bitco…",FALSE,0,NA,2018-03-04 23:58:16,FALSE,NA,"970448370170056704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sonya_crypto",2760,TRUE,FALSE,NA,NA
"65","Join me to get @Listia's new $XNK #cryptocurrency for free! Use code ""BCWCFM"" for an extra 5,000 credits. Just got… https://t.co/81QQ6mphXv",FALSE,0,NA,2018-03-04 23:58:13,TRUE,NA,"970448360707641344",NA,"<a href=""http://www.listia.com"" rel=""nofollow"">Listia</a>","KJaneway1",0,FALSE,FALSE,NA,NA
"66","RT @justinsuntron: According to the trading volume, #TRON is Top 4 cryptocurrency in the world. We will launch our test net in March 31 and…",FALSE,0,NA,2018-03-04 23:58:10,FALSE,NA,"970448347365392384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GalacticFruy",1108,TRUE,FALSE,NA,NA
"67","https://t.co/IQIIh3KEjt &lt;&lt;&lt; Join Airdrop &amp; Bounty #Airdrop #Airdrops #AirdropAlert #Bounty #FreeToken… https://t.co/kSJM3Hej0N",FALSE,0,NA,2018-03-04 23:58:09,TRUE,NA,"970448342705557504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","UpcoinBounty",0,FALSE,FALSE,NA,NA
"68","This is the best of the #ICO that have been offered recently. I'm with you. Investing I recommend to pay attention… https://t.co/pfgn9j4key",FALSE,1,NA,2018-03-04 23:58:08,TRUE,NA,"970448337710153729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sarasmulyasari",0,FALSE,FALSE,NA,NA
"69","RT @bitcoinus_io: Australian cryptocurrency exchange has made buying Bitcoin and Eterium for fiat possible in more than 1,200 newsstands ac…",FALSE,0,NA,2018-03-04 23:58:06,FALSE,NA,"970448329145573377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sonya_crypto",3573,TRUE,FALSE,NA,NA
"70","RT @CryptoCoinsNews: SEC Subpoenas 80 Cryptocurrency Firms, Including TechCrunch Fund https://t.co/hfVw2P8AXe",FALSE,0,NA,2018-03-04 23:58:06,FALSE,NA,"970448328507969536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuCKelly99",47,TRUE,FALSE,NA,NA
"71","RT @crypto_rand: This video is just savage. #Bitcoin #CryptoCurrency #Ethereum

Source: https://t.co/pZWdNr7U2u https://t.co/U1mYJbUXPm",FALSE,0,NA,2018-03-04 23:58:05,FALSE,NA,"970448327472009218",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sonofabeach56",1292,TRUE,FALSE,NA,NA
"72","I think that #smokenetwork is going to take over the #cannabis #cryptocurrency scene! https://t.co/lplvPyzsIO",FALSE,0,NA,2018-03-04 23:58:05,FALSE,NA,"970448325680889856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ravb2626",0,FALSE,FALSE,NA,NA
"73","Free ETHEREUM Giveaway from John McAfee, wow!! Already got 15 :D https://t.co/TdEgYVfh2B 

$eth $btc $xrp $ltc $neo… https://t.co/R4OLlOwhoa",FALSE,1,NA,2018-03-04 23:58:05,TRUE,NA,"970448325597126658",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","filimonov_filip",0,FALSE,FALSE,NA,NA
"74","RT @TheMossland: The world-famous expert Cliff High believes that 2018 and 2019 will be the most lucrative years in the history of cryptocu…",FALSE,0,NA,2018-03-04 23:58:04,FALSE,NA,"970448319980998656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LisaGoshay",741,TRUE,FALSE,NA,NA
"75","Class Action Complaint Accuses Coinbase of 'Insider Trading' https://t.co/t0SiobySHa #bitcoin #cryptocurrency https://t.co/eT1J6ceZCo",FALSE,0,NA,2018-03-04 23:58:01,FALSE,NA,"970448308379496448",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BitcoinInvest24",0,FALSE,FALSE,NA,NA
"76","RT @masha_adamson: mood, I love this video <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#followforfollow #followback #cryptofollow #Following  #Bitcoin #Blockchain #ETH #ICO #BTC #Ai…",FALSE,0,NA,2018-03-04 23:58:01,FALSE,NA,"970448308031447040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Parmigiani_S",5,TRUE,FALSE,NA,NA
"77","Have you joined the Smoke Airdrop?  -  I have thanks to @Smoke_io

#cryptocurrency #cannabis #airdrop #crypto
https://t.co/BonYCFaXmB",FALSE,0,NA,2018-03-04 23:58:00,FALSE,NA,"970448303237120000",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","ravb2626",0,FALSE,FALSE,NA,NA
"78","RT @Crowd_Machine: Jetset Crypto Review on @Crowd_Machine

Crowd Machine positive sentiment is currently at 99%

https://t.co/iDURPHmrLz

#…",FALSE,0,NA,2018-03-04 23:57:57,FALSE,NA,"970448293829410816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scalplizard",475,TRUE,FALSE,NA,NA
