"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","#Equitybase using hybrid platform to let everyone the ability to invest into commercial real estate using the… https://t.co/G04wu0RkzQ",FALSE,0,NA,2018-03-07 23:59:35,TRUE,NA,"971535865154424832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cryptomeo",0,FALSE,FALSE,NA,NA
"20","RT @Coinboyspodcast: With Crypto there is no sleep... —————- #meme #bitcoinmeme #cryptomemes #Cryptotwitter #bitcoin #bitcoins #Ethereum #e…",FALSE,0,NA,2018-03-07 23:59:34,FALSE,NA,"971535863971811330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millioncryptos",4,TRUE,FALSE,NA,NA
"21","RT @xtradeio: We're bringing proven financial technologies to the #cryptocurrency market. This means higher liquidity, lower fees, and comb…",FALSE,0,NA,2018-03-07 23:59:29,FALSE,NA,"971535841796407296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fazilatua1",94,TRUE,FALSE,NA,NA
"22","Best Cryptocurrency Exchange. Binance. Register Now. https://t.co/dh25r4qC74",FALSE,0,NA,2018-03-07 23:59:27,FALSE,NA,"971535834812837888",NA,"<a href=""https://twitter.com/DD_Bun_"" rel=""nofollow"">BUN_DD_App_2</a>","DD_Bun_",0,FALSE,FALSE,NA,NA
"23","#EthereumKey #AIRDROP

Earn 350+ Free $ETK

&gt; Register at: https://t.co/MiDgn2mnjn
&gt; Verify Email
&gt; Enter #ETH wall… https://t.co/sdGfsz3wxF",FALSE,0,NA,2018-03-07 23:59:25,TRUE,NA,"971535825778368513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryptodebango",0,FALSE,FALSE,NA,NA
"24","Ripple CEO tells cryptocurrency industry to 'work with the regulators' https://t.co/J7tBrE9lnp",FALSE,0,NA,2018-03-07 23:59:23,FALSE,NA,"971535815024234496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SGtPiPiHCUaxsCT",0,FALSE,FALSE,NA,NA
"25","#Cannabis The world of blockchain just got a little bigger today. On Feb. 7, 2018, SinglePoint Inc. (SING) announce… https://t.co/35RO3dezv0",FALSE,0,NA,2018-03-07 23:59:21,TRUE,NA,"971535809781301250",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cannabisresins",0,FALSE,FALSE,NA,NA
"26","RT @coinspectator: Venezuela Picks FX Platform to Auction Petro ‘Oil-Backed Cryptocurrency’ #bitcoin #altcoin #ico https://t.co/1JIhO2K7y1…",FALSE,0,NA,2018-03-07 23:59:21,FALSE,NA,"971535807218556928",NA,"<a href=""http://CryptoCurrenciesTrader.com"" rel=""nofollow"">CryptoCurrenciesTrader</a>","altcointrader0",3,TRUE,FALSE,NA,NA
"27","RT @DocumentTailor: Help us change the landscape of #legal contracts. #smartcontracts provide a faster, more efficient solution to the comm…",FALSE,0,NA,2018-03-07 23:59:20,FALSE,NA,"971535805356347392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","testedfrosty",1215,TRUE,FALSE,NA,NA
"28","RT @ronqman: Cryptocurrency Is an Asset Class, Chain CEO Adam Ludwin, says https://t.co/Kz7hnSfCD7",FALSE,0,NA,2018-03-07 23:59:20,FALSE,NA,"971535805041860609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanRistau",1,TRUE,FALSE,NA,NA
"29","RT @EDinarWorldwide: The Dictionary Just Got a Whole Lot Bigger
We've added 850 new words and definitions
https://t.co/0ndaLOMM5W
#blockcha…",FALSE,0,NA,2018-03-07 23:59:20,FALSE,NA,"971535803401883649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","antonicol",24,TRUE,FALSE,NA,NA
"30","RT @dennishlewis: Interested in ICO Marketing? Download the ultimate #ICO Planning Guide here:  https://t.co/OBoL66Pwly #blockchain #crypto…",FALSE,0,NA,2018-03-07 23:59:19,FALSE,NA,"971535800579043328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rosita1113",43,TRUE,FALSE,NA,NA
"31","#RT @Cointelegraph: .@SEC_Enforcement issued a statement notifying #crypto exchanges that they must be registered i… https://t.co/NbWZoZDTWG",FALSE,0,NA,2018-03-07 23:59:17,TRUE,NA,"971535790282027008",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NUTTB_COM",0,FALSE,FALSE,NA,NA
"32","#SocialMediaMarket will help elevate advertising markets to the next level and take considerable market share very… https://t.co/2pyeFcnNQ9",FALSE,0,NA,2018-03-07 23:59:15,TRUE,NA,"971535781230673922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VictorMerkulov",0,FALSE,FALSE,NA,NA
"33","RT @Gooze_token: AIRDROP!
For 5k twitter follower 

5,000,000 FREE GZE: 
<U+25AA> Follow us
<U+25AA> Retweet this
<U+25AA> Reply your ERC-20 wallet address

 1…",FALSE,0,NA,2018-03-07 23:59:14,FALSE,NA,"971535778227437569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kholika739",1417,TRUE,FALSE,NA,NA
"34","(Genesis Vision and Larson&amp;Holz Team Up to Enhance Crypto Version of FX Broker) - https://t.co/TUmP35Ezds - 
Offsho… https://t.co/1edfPcT1PN",FALSE,0,NA,2018-03-07 23:59:13,TRUE,NA,"971535774033342464",NA,"<a href=""http://www.tradebuddy.online/"" rel=""nofollow"">Tradebuddy.online Plus</a>","tradebuddyonlin",0,FALSE,FALSE,NA,NA
"35","RT @vidinhlang: Binance was NOT hacked. Stop spreading FUD. A popular trading bot that some people use was hacked, the bot was instructed t…",FALSE,0,NA,2018-03-07 23:59:12,FALSE,NA,"971535768169533440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoManBRIAN",405,TRUE,FALSE,NA,NA
"36","RT @ubonium: You are invited to our first #AMA event this Thursday (March 8, 12:00PM (CET)! Event will be hosted by our CEO Kumarasen Kanna…",FALSE,0,NA,2018-03-07 23:59:11,FALSE,NA,"971535764168339457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angaper1",544,TRUE,FALSE,NA,NA
"37","RT @covesting: <ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> Dear Community!
Meet Vitaly Sokolyansky, Covesting's Head of Support!
Vitaly has a mission to build #1 Customer Support te…",FALSE,0,NA,2018-03-07 23:59:11,FALSE,NA,"971535764046704642",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ubexuru",1188,TRUE,FALSE,NA,NA
"38","Crypto Markets Take A Slump After Quiet Week
Subscribe My Youtube Channel: https://t.co/S8GwmvSnWV       
Informati… https://t.co/V3TzlXU9kF",FALSE,0,NA,2018-03-07 23:59:09,TRUE,NA,"971535755440017408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CryptoUpdate_",0,FALSE,FALSE,NA,NA
"39","RT @SudanGoldCoin: Fresh news from SGC team! 
To know more - visit our Facebook: 
https://t.co/C8Ts5ULzu2
#Sudan #SudanGC #Gold #Coin #SGC…",FALSE,0,NA,2018-03-07 23:59:08,FALSE,NA,"971535753758076928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yawndarwin",961,TRUE,FALSE,NA,NA
"40","RT @ubonium: Navigate the cryptocurrency market with control and confidence #Ubonium Production-Grade MVP is Live now and available from th…",FALSE,0,NA,2018-03-07 23:59:06,FALSE,NA,"971535744710926342",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angaper1",624,TRUE,FALSE,NA,NA
"41","RT @VendiCoins: #Ether is coming back up!!! No better time than now to go buy #VendiCoins at .001 ETH!! TODAY IS THE LAST DAY before the ne…",FALSE,0,NA,2018-03-07 23:59:05,FALSE,NA,"971535741103886336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","terganlaner1986",588,TRUE,FALSE,NA,NA
"42","RT @Current_CRNC: Current made an appearance on @ProductHunt the other day! Check it out: 
https://t.co/8hdlr83Nkd #blockchain #streaming #…",FALSE,0,NA,2018-03-07 23:59:04,FALSE,NA,"971535735038849025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dev9t9ok",328,TRUE,FALSE,NA,NA
"43","RT @RickyDiaz: There's a fierce battle on Crypto Street today! Blood everywhere indeed, but a possible end in sight? Let's hope. 
#Ethereum…",FALSE,0,NA,2018-03-07 23:59:04,FALSE,NA,"971535734652964864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bohriumbamboo",188,TRUE,FALSE,NA,NA
"44","RT @CounterMarkets: “All the original ideas about using #bitcoin for challenging power — or privacy, or new forms of economic systems — are…",FALSE,0,NA,2018-03-07 23:59:01,FALSE,NA,"971535725123526656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garcena",7,TRUE,FALSE,NA,NA
"45","I'm waiting for #malware to emerge from #SETI that searches for #alien life vs. that which we have today stealing c… https://t.co/btrjnftLhp",FALSE,0,NA,2018-03-07 23:58:58,TRUE,NA,"971535712905461760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ezmaass",0,FALSE,FALSE,NA,NA
"46","RT @DocumentTailor: Help us change the landscape of #legal contracts. #smartcontracts provide a faster, more efficient solution to the comm…",FALSE,0,NA,2018-03-07 23:58:58,FALSE,NA,"971535712649662466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheReal_MAXE_1g",1215,TRUE,FALSE,NA,NA
"47","RT @xlm_usd: Coinbase, a top cryptocurrency exchange, is launching an index fund | #bitcoin #blockchain #fintech #banking #nasdaq #wallstre…",FALSE,0,NA,2018-03-07 23:58:57,FALSE,NA,"971535705137561601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neeteshbiswas",1,TRUE,FALSE,NA,NA
"48","RT @izx_io: 4 productive days in Seoul: IZX stand, negotiations with investors, networking. That was amazing<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
Now we are on our way to Kual…",FALSE,0,NA,2018-03-07 23:58:52,FALSE,NA,"971535684933595136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","puddlingdeath",737,TRUE,FALSE,NA,NA
"49","<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2>3/8 Pre Market watch list<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00B2>

$ZSAN
$EKSO
$SQ
$AKS
$X
$MCD 
$TEUM
$CRME
$P
$GOOG 
$BA

#Stocks #pennystocks… https://t.co/SHnBegaNPP",FALSE,1,NA,2018-03-07 23:58:51,TRUE,NA,"971535682874290176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don_Corleone914",0,FALSE,FALSE,NA,NA
"50","RT @BleepinComputer: This may explain incorrect weather forecasts.
https://t.co/YmSvHMjhKL",FALSE,0,NA,2018-03-07 23:58:46,FALSE,NA,"971535662657822727",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sebastian050",12,TRUE,FALSE,NA,NA
"51","RT @MoonLite_ICO: ""As the energy consumption habits of the cryptocurrency mining community continue to attract attention, we speak to the T…",FALSE,0,NA,2018-03-07 23:58:46,FALSE,NA,"971535661449777152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hellcatguli",519,TRUE,FALSE,NA,NA
"52","RT @ElitezCoin: I love these daily #ethereum payments! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
Click the link below<ed><U+00A0><U+00BD><ed><U+00B4><U+00BD><ed><U+00A0><U+00BD><ed><U+00B4><U+00BD>to get started!

<U+23E9><U+25B6>https://t.co/vzXQ3bq36k<U+25C0><U+23EA>

#eth #ethmini…",FALSE,0,NA,2018-03-07 23:58:45,FALSE,NA,"971535657943420928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElitezCoin",2,TRUE,FALSE,NA,NA
"53","RT @vidinhlang: Binance was NOT hacked. Stop spreading FUD. A popular trading bot that some people use was hacked, the bot was instructed t…",FALSE,0,NA,2018-03-07 23:58:44,FALSE,NA,"971535653614661632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StocksSuccessor",405,TRUE,FALSE,NA,NA
"54","RT @CryptoBoomNews: Russia to make #cryptocurrency legal effective July 1st! We are going to see #crypto change the world in a HUGE way and…",FALSE,0,NA,2018-03-07 23:58:41,FALSE,NA,"971535642046889984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RsRckt",219,TRUE,FALSE,NA,NA
"55","RT @bethereumteam: What do you think of the 48-hour statistics of the launch of our Bounty program? It's been a major success and we're hum…",FALSE,0,NA,2018-03-07 23:58:39,FALSE,NA,"971535630588026880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chung17121989",2750,TRUE,FALSE,NA,NA
"56","FBI chief signals need to understand potential threats tied to cryptocurrency https://t.co/oZP7ZElbuf",FALSE,0,NA,2018-03-07 23:58:37,FALSE,NA,"971535621746503680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnFuegoInc",0,FALSE,FALSE,NA,NA
"57","RT @AirdropLimited: Best Coin with most potential to grow this March? Vote and Retweet!

#crypto #cryptocurrency #onion #deeponion #electro…",FALSE,0,NA,2018-03-07 23:58:36,FALSE,NA,"971535619028594690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoriB157",47,TRUE,FALSE,NA,NA
"58","RT @BitraceToken: BITRACE ICO, Amount Raised : $1,532,225 USD
Last Chance To Get 20% BONUS
Buy your BITRACE Token : https://t.co/kWrZ9SJvfU…",FALSE,0,NA,2018-03-07 23:58:36,FALSE,NA,"971535617837301760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bimbomolecule",546,TRUE,FALSE,NA,NA
"59","RT @stealthcrypto_: The StealthCrypto phone, StealthCrypto Box, or any phone that is  using Quantum Mesh Network software can execute nodes…",FALSE,0,NA,2018-03-07 23:58:35,FALSE,NA,"971535613190135809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angaper1",2298,TRUE,FALSE,NA,NA
"60","RT @Prince_Aetos: For those who want to trade coins 

Register on CoinEx:
https://t.co/nKHQbxOUTH

Buy plenty of CET and hold. You may also…",FALSE,0,NA,2018-03-07 23:58:32,FALSE,NA,"971535602435858432",NA,"<a href=""http://CryptoCurrenciesTrader.com"" rel=""nofollow"">CryptoCurrenciesTrader</a>","altcointrader0",1,TRUE,FALSE,NA,NA
"61","RT @TriForceTokens: TriForce Tokens will provide a digital ecosystem that is built on top of blockchain technology to tackle the issues fac…",FALSE,0,NA,2018-03-07 23:58:31,FALSE,NA,"971535600166887426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryptoamumu",478,TRUE,FALSE,NA,NA
"62","‘Potentially Unlawful’: SEC Sternly Warns Cryptocurrency Exchanges Listing ICOs https://t.co/fkfP6HyxT4 https://t.co/qj78Pua51a",FALSE,0,NA,2018-03-07 23:58:28,FALSE,NA,"971535584446631937",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cryptonewslab",0,FALSE,FALSE,NA,NA
"63","RT @TriForceTokens: Game companies are battling 
to attract &amp; win over players while marketing costs are inflating due to strength of compe…",FALSE,0,NA,2018-03-07 23:58:27,FALSE,NA,"971535581950939136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cryptoamumu",428,TRUE,FALSE,NA,NA
"64","RT @diwtoken: DIW is proud to announce the addition of Simon Cocking as a member of its advisory board!

Read all about it here:

https://t…",FALSE,0,NA,2018-03-07 23:58:26,FALSE,NA,"971535575953133568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cocketroll",1922,TRUE,FALSE,NA,NA
"65","RT @stealthcrypto_: The StealthCrypto phone, StealthCrypto Box, or any phone that is  using Quantum Mesh Network software can execute nodes…",FALSE,0,NA,2018-03-07 23:58:23,FALSE,NA,"971535563009482753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheReal_MAXE_1g",2298,TRUE,FALSE,NA,NA
"66","RT @RCSantana: Wondering what's an #ICO and whether you should do one? Get tickets now for my talk at Product School on March 29th @product…",FALSE,0,NA,2018-03-07 23:58:22,FALSE,NA,"971535560257892353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RCSantana",5,TRUE,FALSE,NA,NA
"67","35k #bitcoin of the 200k @MtGox $BTC were #sold over the last three #months. 18k of @MtGox's #BTC transferred the d… https://t.co/Nkb2GrlfC0",FALSE,2,NA,2018-03-07 23:58:18,TRUE,NA,"971535545384943616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gotgoxed",0,FALSE,FALSE,NA,NA
"68","RT @ThumpForTrump: #PepeCash is a thing y'all

#CryptoCurrency #PepeTheFrog https://t.co/q3uy1msPCl",FALSE,0,NA,2018-03-07 23:58:18,FALSE,NA,"971535543375818752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bongkyubong",1,TRUE,FALSE,NA,NA
"69","RT @stealthcrypto_: The StealthCrypto phone, StealthCrypto Box, or any phone that is  using Quantum Mesh Network software can execute nodes…",FALSE,0,NA,2018-03-07 23:58:18,FALSE,NA,"971535541723316224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peachesforhours",2298,TRUE,FALSE,NA,NA
"70","Earning #cryptocurrency for selling my stuff on @Listia! Join me using code ""BBNPDG"" for an extra 5 XNK. I just lis… https://t.co/VInIAswbfg",FALSE,1,NA,2018-03-07 23:58:15,TRUE,NA,"971535531774566400",NA,"<a href=""http://www.listia.com"" rel=""nofollow"">Listia</a>","maniccollects",0,FALSE,FALSE,NA,NA
"71","RT @wavesplatform: Smart contracts, atomic swaps, voting, DApps… Now you can observe the whole Waves Platform Ecosystem in all its glory: h…",FALSE,0,NA,2018-03-07 23:58:15,FALSE,NA,"971535530138701825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baumgartner_ra",180,TRUE,FALSE,NA,NA
"72","The SEC made it clearer that securities laws apply to cryptocurrencies https://t.co/Bgl0RUKlqj #bitcoin… https://t.co/hgFz90tUM2",FALSE,1,NA,2018-03-07 23:58:14,TRUE,NA,"971535525634035713",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BitcoinInvest24",0,FALSE,FALSE,NA,NA
"73","RT @RajiWahidy: I added more $dta earlier at these wholesale prices. This might be crazy to some. I am a strong believer of this coin, the…",FALSE,0,NA,2018-03-07 23:58:13,FALSE,NA,"971535522802827264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iugppowzrg",24,TRUE,FALSE,NA,NA
"74","RT @CryptoInvest18: Well what are we buying on this dip? Vote and Retweet! #crypto #cryptocurrency #nem #xem #miota #iota #verge #xvg #tron…",FALSE,0,NA,2018-03-07 23:58:12,FALSE,NA,"971535520244424704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoriB157",16,TRUE,FALSE,NA,NA
"75","RT @DocumentTailor: Help us change the landscape of #legal contracts. #smartcontracts provide a faster, more efficient solution to the comm…",FALSE,0,NA,2018-03-07 23:58:12,FALSE,NA,"971535516779892736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angaper1",1215,TRUE,FALSE,NA,NA
"76","<U+270C> @Reading ""‘Blockchain’ is meaningless"" https://t.co/SDU2mw1xKs",FALSE,0,NA,2018-03-07 23:58:12,FALSE,NA,"971535516578582530",NA,"<a href=""http://www.reading.am"" rel=""nofollow"">Reading.am</a>","andrewsreading",0,FALSE,FALSE,NA,NA
"77","Ripple CEO tells cryptocurrency industry to 'work with the regulators' https://t.co/MrewPQoM9O",FALSE,0,NA,2018-03-07 23:58:11,FALSE,NA,"971535514481373184",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","T0k3xUdTKU7Ptvg",0,FALSE,FALSE,NA,NA
"78","RT @CNBC: Ripple CEO tells cryptocurrency industry to 'work with the regulators' https://t.co/Vaa9WPU3vb",FALSE,0,NA,2018-03-07 23:58:09,FALSE,NA,"971535504402366464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanzentairyuto",46,TRUE,FALSE,NA,NA
