"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","RT @tihosay: According to our new plan, Tihosay Pre-ICO is postponed to 15 April 2018.

https://t.co/ChqaLb246V
https://t.co/ZSQarBXSSy

#t…",FALSE,0,NA,2018-03-17 23:59:23,FALSE,NA,"975159695995437056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wipeablation",530,TRUE,FALSE,NA,NA
"20","RT @SwapyNetwork: <ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> 2 DAYS | Swapy Network ICO Presale will start on March 19! <U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F> Join our Telegram:[ https://t.co/AZQ0B05DhI ] to…",FALSE,0,NA,2018-03-17 23:59:21,FALSE,NA,"975159685954367488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akilaayesh",1133,TRUE,FALSE,NA,NA
"21","RT @cash_ripple: Please join our generous airdrop and be a part of our community. We invite you all. Please fill -https://t.co/foi4iOTEqD #…",FALSE,0,NA,2018-03-17 23:59:20,FALSE,NA,"975159682758266880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","lane10660121",1110,TRUE,FALSE,NA,NA
"22","RT @bloknetwork: The outpouring of support from our community is amazing. Our Twitter is now 20k strong! To celebrate, tell us your favorit…",FALSE,0,NA,2018-03-17 23:59:20,FALSE,NA,"975159682582106113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sorrowfulfeats",807,TRUE,FALSE,NA,NA
"23","RT @CoinSignalBot: 30 min #RSI Signals:

$BTC - $POWR: 10.71
$BTC - $INS: 16.42
$BTC - $OMG: 17.19
$BTC - $TKS: 19.03
$BTC - $AST: 20.13
$B…",FALSE,0,NA,2018-03-17 23:59:20,FALSE,NA,"975159681667731457",NA,"<a href=""http://www.nowebsiteyet.xyz"" rel=""nofollow"">observer app which observes</a>","cryptobserver24",1,TRUE,FALSE,NA,NA
"24","#IcoDecent, #InitialOffer Dutch Finance Minister Calls for ICO Regulations https://t.co/bDJRsiZocQ https://t.co/tBMcbhYaoJ",FALSE,0,NA,2018-03-17 23:59:18,FALSE,NA,"975159675535622144",NA,"<a href=""http://188.166.7.131/"" rel=""nofollow"">Lovely app for bussines</a>","robertvelis_95",0,FALSE,FALSE,NA,NA
"25","RT @ExtremeTech: Report: Nvidia Working on New Cryptocurrency GPUs to Relieve Consumer Market https://t.co/0Ih3fFqjFW https://t.co/udmAnAwX…",FALSE,0,NA,2018-03-17 23:59:17,FALSE,NA,"975159668917055488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nophinity",9,TRUE,FALSE,NA,NA
"26","@mr_james_c Post-apocalyptic dystopian worlds do not require currency. Things that do not have intrinsic value (e.g… https://t.co/G0Eo7eGPso",FALSE,1,"mr_james_c",2018-03-17 23:59:12,TRUE,"975102766417960960","975159648620765189","85831860","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddosguru",0,FALSE,FALSE,NA,NA
"27","Join Token Sale: https://t.co/NRQ5Ip1MxC 
Telegram Channel: https://t.co/blo921sXK7 
#Crypto #Blockchain #EQUI… https://t.co/pw4drHBcm8",FALSE,1,NA,2018-03-17 23:59:10,TRUE,NA,"975159639665868800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","distinctivefork",1,FALSE,FALSE,NA,NA
"28","RT @omoku_io: Interesting to see how even countries in Europe react differently to ICOs and #cryptocurrencies 
https://t.co/tAyjgNoBVh",FALSE,0,NA,2018-03-17 23:59:06,FALSE,NA,"975159622641311745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Booleano101",7,TRUE,FALSE,NA,NA
"29","RT @cash_ripple: Please join our generous airdrop and be a part of our community. We invite you all. Please fill -https://t.co/foi4iOTEqD #…",FALSE,0,NA,2018-03-17 23:58:59,FALSE,NA,"975159592798756864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edmondson644",1110,TRUE,FALSE,NA,NA
"30","Starflow Launches First TGE in Sweden For Content Creators https://t.co/s4Kfu9t198 
#newsoftheweek #Bitcoin… https://t.co/ptDjVvlZ7c",FALSE,0,NA,2018-03-17 23:58:58,TRUE,NA,"975159591498592258",NA,"<a href=""http://spread.us/settings/thednetworks"" rel=""nofollow"">Remi's Spread.us - The DNetWorks</a>","Remi_Vladuceanu",0,FALSE,FALSE,NA,NA
"31","RT @axtrust_ico: work work work 27/7
#axtrust #axtrust_ico #blockchain #cryptocurrency #ICO https://t.co/WuurAw9h98",FALSE,0,NA,2018-03-17 23:58:58,FALSE,NA,"975159589174878208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cryptomeo",148,TRUE,FALSE,NA,NA
"32","RT @PeerMountain: Let’s look at the university ecosystem as a whole, and examine the effects that integrating Peer Mountain into this netwo…",FALSE,0,NA,2018-03-17 23:58:55,FALSE,NA,"975159578357678080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","medicarevinculu",1072,TRUE,FALSE,NA,NA
"33","RT @CryptoCoinsNews: Bitcoin Slips to $7,840 as Sell Volumes Intensify, Cryptocurrency Market Slumps https://t.co/k9v3SEK4LZ",FALSE,0,NA,2018-03-17 23:58:55,FALSE,NA,"975159577523101696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crypt0k1ng",52,TRUE,FALSE,NA,NA
"34","RT @Remi_Vladuceanu: Crypto and ICO Scams Burning Through $9 Million Per Day: Do Your Homework and Stay Safe! https://t.co/jOzmNxaiG9 
#new…",FALSE,0,NA,2018-03-17 23:58:53,FALSE,NA,"975159568631255041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andres_2k17",1,TRUE,FALSE,NA,NA
"35","RT @earthtokens: Breaking News - https://t.co/X5oZXzujn3 Digital Currency Exchange hub will list EARTH Token after 15th March 2018 https://…",FALSE,0,NA,2018-03-17 23:58:52,FALSE,NA,"975159566076792832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adaptableappare",1672,TRUE,FALSE,NA,NA
"36","RT @RealTimeCrypto: https://t.co/CRbPtqlAFU Study Shows Americans’ Investment in Cryptocurrency Is Slowing Down https://t.co/Nb16BqLQPW",FALSE,0,NA,2018-03-17 23:58:52,FALSE,NA,"975159563799416832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImperialWalls",4,TRUE,FALSE,NA,NA
"37","RT @RealTimeCrypto: Cryptocurrency Will Be an Integral Part of Daily Life, Lendingblock Survey Says https://t.co/SXObjCrjES",FALSE,0,NA,2018-03-17 23:58:51,FALSE,NA,"975159561744277504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImperialWalls",6,TRUE,FALSE,NA,NA
"38","RT @ubcoin: “The financial authorities have negotiated with country’s tax agency and justice ministry a plan to allow ICOs in South Korea”…",FALSE,0,NA,2018-03-17 23:58:50,FALSE,NA,"975159554978779137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pounddelivering",308,TRUE,FALSE,NA,NA
"39","RT @CoinMetro: The Main Sale Is Live!
XCMs only available at https://t.co/wPyuuW1TC4
#CoinMetro #cryptocurrency #blockchain #crowdfunding h…",FALSE,0,NA,2018-03-17 23:58:49,FALSE,NA,"975159551573020672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","finickyguineafo",476,TRUE,FALSE,NA,NA
"40","RT @diwtoken: DIW will be participating in the Cryptocurrency World Expo 2018, taking place in Berlin, Germany on the 21st and 22nd of Marc…",FALSE,0,NA,2018-03-17 23:58:48,FALSE,NA,"975159549467521024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TheWiseReTweets",1953,TRUE,FALSE,NA,NA
"41","RT @xtradeio: Meet the Only 2 People in the World Who Have Become Billionaires Off #Cryptocurrency https://t.co/w9fZCg0ekC #cryptocurrencyn…",FALSE,0,NA,2018-03-17 23:58:44,FALSE,NA,"975159532598030342",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dudofiter1973",584,TRUE,FALSE,NA,NA
"42","RT @GymRewards: Buy #GYMRewards Tokens, Bonus Time is ending! https://t.co/HDvhoZrz2J, #ICO #cryptocurrency #mobile #app #mining #exercisin…",FALSE,0,NA,2018-03-17 23:58:42,FALSE,NA,"975159524255502336",NA,"<a href=""http://www.internet.com"" rel=""nofollow"">gl684</a>","letibia80",281,TRUE,FALSE,NA,NA
"43","RT @dbrainio: For crowdworkers, Dbrain provides a user-friendly labeling and validation tool based on web application and Telegram bot. #Bl…",FALSE,0,NA,2018-03-17 23:58:40,FALSE,NA,"975159513597624321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugi81wae",2931,TRUE,FALSE,NA,NA
"44","RT @swachhcoin: Swachhcoin brings you the #didyouknow series.
Be a part of the phenomenon.

Our telegram official announcement channel - ht…",FALSE,0,NA,2018-03-17 23:58:37,FALSE,NA,"975159501535043585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishyrappi1971",589,TRUE,FALSE,NA,NA
"45","RT @Morpheus_Labs_: Sharing a good E-book
Ultimate Guide to Bitcoin and Cryptocurrency

https://t.co/UnHBsluKV0",FALSE,0,NA,2018-03-17 23:58:35,FALSE,NA,"975159493502865409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","restlesspaintbr",1082,TRUE,FALSE,NA,NA
"46","RT @BestSecurePlace: We are happy to present you our new article about the Best Hardware Wallets for 2018.  A big concern amongst many of u…",FALSE,0,NA,2018-03-17 23:58:34,FALSE,NA,"975159490843684865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pohlman1967",1997,TRUE,FALSE,NA,NA
"47","RT @LpesaICO: The Kripton Coin is L-Pesa’s new cryptocurrency that is about to make an enormous impact on the economy as we know it. Join t…",FALSE,0,NA,2018-03-17 23:58:34,FALSE,NA,"975159489899978754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wallabyiesfox",679,TRUE,FALSE,NA,NA
"48","Waiting impatiently for Consensus... <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

#blockchain #fintech #banks #HedgeFunds #VentureCapital #funds #crypto… https://t.co/boFlpTCkKP",FALSE,17,NA,2018-03-17 23:58:32,TRUE,NA,"975159481058422784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stedas",8,FALSE,FALSE,NA,NA
"49","RT @bloknetwork: The outpouring of support from our community is amazing. Our Twitter is now 20k strong! To celebrate, tell us your favorit…",FALSE,0,NA,2018-03-17 23:58:30,FALSE,NA,"975159473961652224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","L5SHGNS0TAgetqg",807,TRUE,FALSE,NA,NA
"50","RT @Morpheus_Labs_: Sharing a good E-book
Ultimate Guide to Bitcoin and Cryptocurrency

https://t.co/UnHBsluKV0",FALSE,0,NA,2018-03-17 23:58:30,FALSE,NA,"975159471432486913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","londberfiback11",1082,TRUE,FALSE,NA,NA
"51","RT @omoku_io: Interesting to see how even countries in Europe react differently to ICOs and #cryptocurrencies 
https://t.co/tAyjgNoBVh",FALSE,0,NA,2018-03-17 23:58:29,FALSE,NA,"975159470413185024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crypto_KAIJU",7,TRUE,FALSE,NA,NA
"52","RT @EthereumBlue: Blockchain has the power to free humanity from the tyranny of centralized ownership, and all these get rich quick scams a…",FALSE,0,NA,2018-03-17 23:58:29,FALSE,NA,"975159469628887040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AirdropsNow",124,TRUE,FALSE,NA,NA
"53","RT @MsxNetwork: #AIRDROP NOW OPEN!

PHASE I for #AION Token Holder

https://t.co/8Mbvhqbvem

#microstack #bitcoin #ethereum #blockchain #bo…",FALSE,0,NA,2018-03-17 23:58:27,FALSE,NA,"975159459965296645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zukusorimokai",1129,TRUE,FALSE,NA,NA
"54","RT @NeerajKA: after you make a lighthearted comment about cryptocurrency https://t.co/c07FLCH8x4",FALSE,0,NA,2018-03-17 23:58:26,FALSE,NA,"975159455385116673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LurkingVanitas",365,TRUE,FALSE,NA,NA
"55","RT @KDataByte: Calling out all Cryptocurrency exchanges that want to maximize their profit while f**king their customers. If you can't hand…",FALSE,0,NA,2018-03-17 23:58:22,FALSE,NA,"975159437857083394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karry4525lu",8715,TRUE,FALSE,NA,NA
"56","@sharpay_io 
#Sharpay will help all the social active users to monetize their popularity by earning cryptocurrency.… https://t.co/ocSjT01cR8",FALSE,0,"sharpay_io",2018-03-17 23:58:20,TRUE,NA,"975159431242698753","929237529559171072","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gaucho921",0,FALSE,FALSE,NA,NA
"57","RT @LemoChain: Have you signed up for our LEMO Token ICO? 
Head over now to https://t.co/M5fMqFnFtW and complete the KYC application to be…",FALSE,0,NA,2018-03-17 23:58:20,FALSE,NA,"975159428554067968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DNS_GC",1160,TRUE,FALSE,NA,NA
"58","RT @EuropeanCryptoB: Meet Olivier Forgues, CEO European Crypto Bank in Berlin next week
https://t.co/jyLNK3qNQM
#blockchain #ICO #cryptocur…",FALSE,0,NA,2018-03-17 23:58:18,FALSE,NA,"975159420639363072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IrmaImey4",1087,TRUE,FALSE,NA,NA
"59","RT @CryptooSID: For the best #Dice Experience join #Luckygames =&gt; https://t.co/AsUxfiUt0x  

New #Retweet Contest: (Details in pic)

+Play…",FALSE,0,NA,2018-03-17 23:58:13,FALSE,NA,"975159402457071618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evaowxkliym",3088,TRUE,FALSE,NA,NA
"60","RT @NimbusToken: Combining flexibility, with smart contracts, will make the NIM token a more useful cryptocurrency.
https://t.co/PlyvO44Jls…",FALSE,0,NA,2018-03-17 23:58:12,FALSE,NA,"975159396660535296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Agung_Sasm1to",108,TRUE,FALSE,NA,NA
"61","RT @EuropeanCryptoB: European Crypto Bank happy to help people who need tax assistance
https://t.co/AxqS7eaIZW
#taxassistance #blockchain #…",FALSE,0,NA,2018-03-17 23:58:11,FALSE,NA,"975159391543439360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IrmaImey4",1500,TRUE,FALSE,NA,NA
"62","Earning #cryptocurrency for selling my stuff on @Listia! Join me using code ""BMXLRC"" for an extra 5 XNK. I just lis… https://t.co/5EnEX5iujX",FALSE,0,NA,2018-03-17 23:58:10,TRUE,NA,"975159388733411328",NA,"<a href=""http://www.listia.com"" rel=""nofollow"">Listia</a>","MRALWAYSRIGHTXX",0,FALSE,FALSE,NA,NA
"63","Swissquote Expands Cryptocurrency Offering with SIX Multi-Crypto Active Index https://t.co/FSehU4r1c4 https://t.co/fRYvgDCwjZ",FALSE,0,NA,2018-03-17 23:58:09,FALSE,NA,"975159384530616320",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cryptograbber",0,FALSE,FALSE,NA,NA
"64","RT @NimbusToken: New, radically disruptive idea opens up vast sectors of the economy to tokenization and blockchain technology. It democrat…",FALSE,0,NA,2018-03-17 23:58:06,FALSE,NA,"975159373679837184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Agung_Sasm1to",127,TRUE,FALSE,NA,NA
"65","Learn how to trade #bitcoins and be rich: Cryptocurrency: Learn How to Successfully Invest and Trade in Cryptocurre… https://t.co/K6QUWeCAmJ",FALSE,0,NA,2018-03-17 23:58:04,TRUE,NA,"975159364972552193",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FerrerMafehn",0,FALSE,FALSE,NA,NA
"66","RT @KDataByte: Calling out all Cryptocurrency exchanges that want to maximize their profit while f**king their customers. If you can't hand…",FALSE,0,NA,2018-03-17 23:58:04,FALSE,NA,"975159364117024773",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pohlman1967",8715,TRUE,FALSE,NA,NA
"67","Paypal Users Receive Cryptocurrency Warning Email - Bitcoin News (press release) https://t.co/Kt4uYfahV2",FALSE,0,NA,2018-03-17 23:58:04,FALSE,NA,"975159362191675392",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PaymentsNewview",0,FALSE,FALSE,NA,NA
"68","RT @bitcoin_info_tr: Decentralised Waste Management System- The solution for cleaner planet” by @swachhcoin  there is a bounty distribution…",FALSE,0,NA,2018-03-17 23:58:03,FALSE,NA,"975159358966456320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishyrappi1971",752,TRUE,FALSE,NA,NA
"69","RT @DocumentTailor: By joining our #Doctailor #PreICO you can get bonuses on your #Investments with our game changing #Token. Join the #sma…",FALSE,0,NA,2018-03-17 23:58:02,FALSE,NA,"975159356072194048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wireevidence",992,TRUE,FALSE,NA,NA
"70","RT @GymRewards: Buy #GYMRewards Tokens, Bonus Time is ending! https://t.co/HDvhoZrz2J, #ICO #cryptocurrency #mobile #app #mining #exercisin…",FALSE,0,NA,2018-03-17 23:58:02,FALSE,NA,"975159353836736512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","diver_spb",695,TRUE,FALSE,NA,NA
"71","New York power companies can now charge Bitcoin miners more
https://t.co/pVmuLcZN0o
#cryptocurrency",FALSE,1,NA,2018-03-17 23:58:00,FALSE,NA,"975159348589744128",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","mikewilks",0,FALSE,FALSE,NA,NA
"72","RT @earthtokens: How can we preserve the #EARTH for future generations? Watch here to find out more: https://t.co/afgZhbE5Vi #cryptovideos…",FALSE,0,NA,2018-03-17 23:58:00,FALSE,NA,"975159346505039872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adaptableappare",1302,TRUE,FALSE,NA,NA
"73","RT @CoinMetro: #CoinMetro’s multifaceted ecosystem will streamline three major components of the digital economy, offering:
(i)an exchange…",FALSE,0,NA,2018-03-17 23:57:59,FALSE,NA,"975159344282198016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","finickyguineafo",586,TRUE,FALSE,NA,NA
"74","RT @Eljaboom: Painful #Crypto life <ed><U+00A0><U+00BD><ed><U+00B8><U+0093><ed><U+00A0><U+00BD><ed><U+00B8><U+0093><ed><U+00A0><U+00BD><ed><U+00B8><U+0093>
RT if your facing the same 
#Cryptocurrency https://t.co/RXPyC8OswZ",FALSE,0,NA,2018-03-17 23:57:59,FALSE,NA,"975159341224472577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luther1995",394,TRUE,FALSE,NA,NA
"75","RT @eozofficial: Our Artificial Neural Network invest funds very systematically to get highest returns with lowest to zero risk. That means…",FALSE,0,NA,2018-03-17 23:57:57,FALSE,NA,"975159335922921474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katatakokikan",1908,TRUE,FALSE,NA,NA
"76","RT @GymRewards: Buy #GYMRewards Tokens, Bonus Time is ending! https://t.co/HDvhoZrz2J, #ICO #cryptocurrency #mobile #app #mining #exercisin…",FALSE,0,NA,2018-03-17 23:57:57,FALSE,NA,"975159335155322880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StuffBeats",232,TRUE,FALSE,NA,NA
"77","RT @Tronfoundation: #TRX $TRX While cryptocurrencies are facing a blow, #TRON is still stable and was reported by @YahooNews @YahooFinance…",FALSE,0,NA,2018-03-17 23:57:56,FALSE,NA,"975159329631318016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goldeneyetech7",457,TRUE,FALSE,NA,NA
